,pl-name,hostname,pl-letter,pl-orbsmax,e_pl_orbsmax,pl-orbeccen,e_pl_orbeccen,pl-rade,e_pl_rade,pl-bmassj,e_pl_bmassj,pl-radj,pl-bmasse,e_pl_bmasse,st-rad,e_st_rad,RoVK,RoM,Ro,e_RoVK,e_RoM,e_Ro,KOI,KIC,TIC,GAIA,r-Prot,sy-dist,e_sy_dist,st-mass,e_st_mass,sy-vmag,e_sy_vmag,sy-kmag,e_sy_kmag,Prot,e_Prot,VK-color,e_VK_color,st-teff,st-lum,e_st_lum,st-age,e_st_age,Tauc,e_Tauc,st-met,e_st_met,st-spectype,rperi,e_rperi,RA,e_RA,RASun,e_RASun,LX,e_LX,ASHC,e_ASHC,mass-class,rad-class,habitable,CHZ,OHZ,size-class,n-size_class,st-flux,st-spectype-ltr,st-spectype-num,st-lumiclass,st-spectype-val,st-spectype-str
227,TYC 3318-01333-1 b,TYC 3318-01333-1,b,1.414,0.063,0.098,0.082,13.1,,3.42,0.35,1.17,1086.9786,111.2405,5.9,1.0,7.918906045269727,20.54348835695588,7.918906045269727,7.053662607591607,21.76822274764958,7.053662607591607,-1,-1,-1,-1,nasa,490.61,9.861,1.19,0.14,9.901,0.008,6.869,0.021,198.0,126.0,3.032,0.0224722050542442,4776.0,1.21,0.11,,,25.00345361696432,15.583666470741392,-0.06,0.06,,1.275428,0.1291244863687751,0.1282195244689412,0.2012226465486124,27.57171318176457,43.26995533085011,27.30120137636618,18.37734603026591,9.947221417974829,2.240668001449178,3,3,0,0,0,3,,-15.899529527417663,,,,,
228,BD+48 740 b,BD+48 740,b,1.7,0.1,0.76,0.09,13.5,,1.7,0.7,1.2,540.311,222.481,10.33,1.81,29.613437817878516,64.48041552263246,29.613437817878516,100.05772584999951,219.8986743309188,100.05772584999951,-1,-1,-1,-1,nasa,666.589,21.5335,1.09,0.16,8.69,0.03,5.645,0.017,746.0,2477.0,3.045,0.0344818792991333,4534.0,1.64,0.12,,,25.19126636319197,15.759368197502754,-0.13,0.06,K3 III,0.408,0.1548709139896836,0.1715669461377552,0.7517823798067871,36.89293537761705,161.65968667399073,26.3044882476188,67.16294986299216,2.378080447223249,2.0027644518991523,3,3,0,0,0,3,,-15.735773020610658,K,3.0, III,13.0,K3  III
229,HD 164922 b,HD 164922,b,2.16,0.03,0.08,0.06,13.3,,0.36497,0.03776,1.19,116.0,12.0,0.95,0.02,3.2473034009395594,2.6498504688428697,3.2473034009395594,1.452240506773158,1.5544262904979766,1.452240506773158,-1,-1,-1,-1,nasa,22.0016,0.0152,0.93,0.04,7.01227,0.023,5.113,0.02,42.3,1.3,1.89927,0.0304795013082563,5390.0,-0.149,0.103,9.58,1.99,13.026192744343234,5.811727803952686,0.18,0.08,G9 V,1.9872000000000003,0.1325063017369362,0.1053108545724688,0.1015854691882532,22.645542394769773,21.844453342766556,27.974829018188668,9.454256054397929,18.86984972315959,2.2929637086596557,3,3,0,0,0,3,,-14.561965264685004,G,9.0, V,29.0,G9  V
230,Kepler-975 c,Kepler-975,c,0.0567,,0.0,,10.69,6.94,0.252,,0.504,80.2,,1.67,1.08,2.229035965433125,2.5947294189216925,2.229035965433125,1.178978172402401,1.8906963953008795,1.178978172402401,1845,-1,-1,-1,mcq13,426.088,3.564,0.95,0.2,14.633,0.046,12.19,0.021,39.707,0.265,2.443,0.0505667875190821,4883.0,-0.512,,13.9,3.3,17.813530430086406,9.421154223708651,0.56,0.3,,0.0567,0.0,0.0969154771327898,0.1184660026591116,20.840240590865843,25.47436250941944,28.259155095414197,11.294896595654016,0.5850458737597899,0.0693080460365295,3,3,0,0,0,3,,-17.499055341734962,,,,,
231,ups And d,ups And,d,2.51329,0.00075,0.2987,0.0072,12.5,,10.25,3.3,1.11,3257.74117,1048.83374,1.56,,1.349021110981069,1.4972049215777965,1.349021110981069,,,,-1,-1,-1,-1,nasa,13.4054,0.0635,1.3,,4.09565,0.023,2.859,0.274,12.0,,1.23665,0.274963633959111,6156.77,0.525,0.018,5.0,,8.895338925625158,3.482760928864238,0.101,0.01,F8 V,1.762570277,0.018103330464143,0.0867435170857303,,18.652910961657703,,28.63864618929837,,20.319331475319547,,3,3,0,0,0,3,,-13.457616289839965,F,8.0, V,38.0,F8  V
232,K2-139 b,K2-139,b,0.1796,0.0015,0.12,0.12,9.11,0.17,0.387,0.083,0.813,123.00021,26.37989,0.88,0.01,1.254692383021485,1.150379837988086,1.254692383021485,0.5768154788579491,0.6964266767878603,0.5768154788579491,-1,-1,-1,-1,nasa,153.856,0.932,0.96,0.02,11.652,0.02,9.66,0.023,17.24,0.12,1.991999999999999,0.0304795013082563,5370.0,-0.299,0.004,1.8,0.3,13.740419750125149,6.316112550314817,0.24,0.05,K0 V,0.158048,0.021592385324461,0.085366193233672,0.1031417792465317,18.35673782917542,22.17911481282327,28.693423972430917,9.968283798088365,1.851412063876115,0.3169270406346368,3,3,0,0,0,3,,-16.40128560986029,K,0.0, V,10.0,K0  V
233,CoRoT-4 b,CoRoT-4,b,0.09,0.001,0.0,0.1,13.34,0.67,0.72,0.08,1.19,228.83,25.43,1.17,0.03,0.9298009951065126,0.8754956783471435,0.9298009951065126,0.3694209967580216,0.6945315689220704,0.3694209967580216,-1,-1,-1,-1,nasa,726.412,15.181,1.16,0.03,13.652,0.092,12.288,0.03,8.9,1.1,1.363999999999999,0.0967677632272235,6190.0,0.185,0.023,1.0,1.0,9.57194071294844,3.61435383832058,0.05,0.07,,0.09,0.0090553851381374,0.0799004823907286,0.0897563849666453,17.181417515672,19.300783658200576,28.919880195859093,8.683240922520788,1.126401209443051,0.1518749162109769,3,3,0,0,0,3,,-17.26542275507528,,,,,
234,Kepler-240 c,Kepler-240,c,0.074,,0.0,,2.2,0.89,0.322,0.136,0.196,102.3,43.3,0.74,0.3,1.7714211174514116,1.3526854470912526,1.7714211174514116,1.4950952545312552,0.6070755511119824,1.4950952545312552,837,-1,-1,-1,mcq13,746.927,20.15,0.75,0.02,15.953,1.133,13.464,0.033,32.402,0.24,2.488999999999999,1.1334804806435794,4985.0,-0.524,,0.9,3.8,18.291528581649505,15.437619085113502,0.18,0.15,,0.074,0.0,0.0921209366824471,0.1872889240834452,19.809245547928843,40.27371430628633,28.432798844657032,18.134276583730525,0.8032918754950094,0.1504476710864331,3,2,0,0,0,3,,-17.998613052526224,,,,,
235,KOI-4777.01,KOI-4777,b,0.008,0.0003,0.0,,0.51,0.03,0.31212,,0.045,99.2,,0.4,0.01,1.0290883850101156,0.7522144578730311,1.0290883850101156,0.8048857788641369,0.1940198201891606,0.8048857788641369,-1,-1,-1,-1,nasa,172.245,1.243,0.41,0.02,16.413,0.069,12.449,0.018,44.0,1.0,3.964,0.0713091859440282,3515.0,-1.64,0.119,4.0,2.0,42.756288615158645,33.427057476583435,0.1,0.1,,0.008,0.0003,0.0817106073941275,0.1737016115181044,17.57065813736019,37.35196360947021,28.84321115033528,17.047572311106844,0.0979065051054185,0.0173983192449702,3,0,0,0,0,3,,-17.84034998299217,,,,,
236,K2-33 b,K2-33,b,0.0409,0.0023,0.0,,5.04,0.37,3.7,,0.45,1175.971,,1.05,0.07,0.0507750834026519,0.1627176432509796,0.0507750834026519,0.0562816989095165,0.0661527426971506,0.0562816989095165,-1,-1,-1,-1,nasa,139.268,1.532,0.56,0.09,15.838,0.126,10.026,0.019,6.29,0.17,5.811999999999999,0.1274244874425634,3540.0,-0.824,0.097,0.009,0.001,123.8796586530369,137.27372453071365,,,M3.3,0.0409,0.0023,0.0420471486620679,0.2464144977959216,9.041617708560244,52.9877948401177,31.117046684346477,26.068706240051483,0.9727175635311792,0.2458541444800527,3,3,0,0,0,3,,-16.839759412875544,M,3.3,,3.3,M3.3 
237,TYC 0434-04538-1 b,TYC 0434-04538-1,b,0.66,0.04,0.08,0.05,12.7,,6.1,0.7,1.14,1938.763,222.481,9.99,1.6,7.575070944942883,13.261440607779774,7.575070944942883,4.986028156805031,10.463466444180687,4.986028156805031,-1,-1,-1,-1,nasa,613.422,24.3205,1.04,0.15,10.247,0.014,7.413,0.027,169.0,49.0,2.834,0.0304138126514911,4679.0,1.67,0.09,,,22.31002207481956,13.183350435943195,-0.38,0.06,,0.6072000000000001,0.0494291412023312,0.1269689336683316,0.1510941734531416,27.30279211841658,32.49056827452923,27.33474594139345,13.597140157047948,4.782272186250918,0.8207726418311134,3,3,0,0,0,3,,-15.63357543048775,,,,,
238,Kepler-203 c,Kepler-203,c,0.061,,0.0,,2.47,0.47,2.36,1.319,0.22,749.9,419.1,1.11,0.21,1.3157639077176428,1.1038955159622694,1.3157639077176428,0.5811956173100314,0.7249033110708849,0.5811956173100314,658,-1,-1,-1,mcq13,703.302,9.51,1.0,0.05,14.14,0.137,12.445,0.026,15.238,1.856,1.6950000000000005,0.1394453297891328,5821.0,0.094,,0.5,2.6,11.581105022429304,4.917249161685573,0.048,0.058,,0.061,0.0,0.0862667394058018,0.0992240893309032,18.550386970113493,21.336673514306625,28.657509140948875,9.565779746234504,0.7071091410219389,0.070162260575459,3,2,0,0,0,3,,-17.328340440092703,,,,,
239,HD 45364 c,HD 45364,c,0.902,0.001,0.019,0.011,14.2,,0.549,0.0075,1.26,174.4878,2.38371,0.89,0.02,2.6555224560461523,1.5729176230555582,2.6555224560461523,,,,-1,-1,-1,-1,nasa,34.354,0.0376,0.82,0.05,8.08,0.03,6.316,0.018,32.0,,1.7640000000000002,0.0349857113690718,5466.0,-0.196,0.001,,,12.050359403717971,5.145651015409738,-0.17,0.01,K0 V,0.884862,0.0099703783779754,0.1007351884147316,,21.661613032692035,,28.12685784514461,,8.784040750060253,,3,3,1,100,100,3,,-14.99601135786445,K,0.0, V,10.0,K0  V
240,HD 25723 b,HD 25723,b,1.49,0.05,0.04,0.05,13.3,,2.5,0.17,1.18,794.57102,54.03083,13.76,0.56,10.001055688983875,,10.001055688983875,6.862435741427585,,6.862435741427585,-1,-1,-1,-1,nasa,114.816,1.357,2.12,0.55,5.60075,0.023,3.044,0.272,190.21,73.17,2.55675,0.2729706943977686,4766.0,1.944,0.029,0.95,0.59,19.01899218594649,10.80660501092409,-0.03,0.1,K1 III,1.4304,0.0886242066255038,0.1350016295015773,0.1593650724523934,29.03010460462263,34.26910283006764,27.1247990361292,14.066088504533091,10.595427664695617,1.811662455793034,3,3,0,0,0,3,,-13.904061560615038,K,1.0, III,11.0,K1  III
241,17 Sco b,17 Sco,b,1.45,0.02,0.06,0.03,12.9,,4.32,0.15,1.15,1373.01872,47.67426,25.92,0.78,12.440196442218094,36.01125346015415,12.440196442218094,8.86455838889248,33.0567309215424,8.86455838889248,-1,-1,-1,-1,nasa,124.953,2.59,1.22,0.14,5.22606,0.023,2.094,0.244,329.49,92.4,3.1320600000000005,0.2450816190578151,4157.0,2.254,0.026,5.13,2.12,26.48591616140523,17.35016678257278,-0.01,0.1,K3 III,1.363,0.0473887117360242,0.1416663622420416,0.1672102918556461,30.46325685124254,35.95610128159358,26.959879412742957,14.518763648409209,9.621197145383526,1.643172368064126,3,3,0,0,0,3,,-13.667550110382626,K,3.0, III,13.0,K3  III
242,V830 Tau b,V830 Tau,b,0.057,0.001,0.0,,14.0,,0.7,0.12,1.25,222.481,38.1396,2.0,0.2,0.0701052533012146,0.1984954530605472,0.0701052533012146,,,,-1,-1,-1,-1,nasa,130.111,0.6975,1.0,0.05,12.23,0.114,8.422,0.021,2.74,,3.808,0.1159180745181699,4250.0,0.08,0.1,0.002,,39.08408957924021,29.581399260556086,-0.08,0.06,,0.057,0.001,0.0451513367057971,,9.70912745606908,,30.87327282811377,,1.262421096664487,,3,3,0,0,0,3,,-15.87668476474712,,,,,
243,GJ 3512 b,GJ 3512,b,0.337,0.001,0.44,0.01,14.3,,0.46,0.02,1.27,146.20107,6.35657,0.14,0.01,0.4693742415881607,0.6096144498077619,0.4693742415881607,0.5809599367695231,0.0999209837907538,0.5809599367695231,-1,-1,-1,-1,nasa,9.48637,0.00857,0.12,0.01,15.18,0.2,8.668,0.021,87.0,5.0,6.5120000000000005,0.2010994778710278,3081.0,-2.804,0.006,5.5,2.5,185.35316234148124,229.1702602939997,-0.07,0.16,M5.5 V,0.18872,0.0034162113517755,0.0687068976070679,0.2741748142469028,14.774402590221872,58.95724049351252,29.436435307864848,27.533029121839306,2.746740233844969,0.754726605554512,3,3,0,0,0,3,,-16.486256854383708,M,5.5, V,5.5,M5.5  V
244,HD 83443 c,HD 83443,c,8.0,0.8,0.76,0.047,13.6,,1.5,0.5,1.21,476.74261,158.9142,0.94,0.02,2.8925089098263808,2.557258939064714,2.8925089098263808,,,,-1,-1,-1,-1,nasa,40.8991,0.0628,1.0,0.03,8.23,0.03,6.444,0.02,35.3,,1.7860000000000005,0.0360555127546398,5442.0,-0.104,0.001,2.64,2.49,12.203938207443183,5.249321432885727,0.34,0.03,K0 V,1.92,0.4221847936626803,0.1026545829180937,,22.074350444942976,,28.062260820046436,,18.70350008174436,,3,3,0,0,0,3,,-15.055484237830921,K,0.0, V,10.0,K0  V
245,HD 74698 c,HD 74698,c,4.5,0.2,0.2,0.2,14.0,,0.4,0.06,1.24,126.0,19.0,1.33,0.01,2.8159261100164064,2.354101883037829,2.8159261100164064,1.1555907449010054,1.6048018330961027,1.1555907449010054,-1,-1,-1,-1,nasa,52.0648,0.076,1.04,0.03,7.78,0.03,6.23,0.027,30.0,3.0,1.5499999999999998,0.0403608721412211,5783.0,0.253,0.005,7.847,1.191,10.65368863667563,4.240236571482161,0.07,0.02,G5 V,3.6,0.9141115905621152,0.1020481793656103,0.093257947899409,21.94395232585211,20.0537430009366,28.08253782420903,8.708829424401223,35.277454457097136,9.542688593643607,3,3,0,0,0,3,,-14.908145144122805,G,5.0, V,25.0,G5  V
246,HD 94771 b,HD 94771,b,3.48,0.03,0.39,0.05,14.2,,0.53,0.03,1.27,169.0,9.0,1.9,0.02,4.127585518048168,5.173638502907391,4.127585518048168,1.819153980871126,4.296648292680029,1.819153980871126,-1,-1,-1,-1,nasa,57.7807,0.1205,1.2,0.02,7.37,0.03,5.632,0.018,49.0,6.0,1.7380000000000004,0.0349857113690718,5631.0,0.516,0.005,5.733,0.391,11.871347010435988,5.026080278427732,0.22,0.02,G3/G5 V,2.1228,0.1749596810696681,0.1110387546509238,0.1011656547197211,23.87724262725055,21.754178447707755,27.79356762817163,9.25707134717198,19.11764956904925,2.494646702487899,3,3,0,0,0,3,,-14.735622333068374,G,3.0,,23.0,G3 
247,TOI-1107 b,TOI-1107,b,0.0561,0.0025,0.025,0.023,14.572,0.56,3.35,0.18,1.3,1064.72516,57.20911,1.81,0.06,0.6537198757625802,0.8364051331708436,0.6537198757625802,0.2450171736245892,0.8243605173325846,0.2450171736245892,-1,-1,-1,-1,nasa,281.314,2.031,1.35,0.08,10.553,0.006,9.205,0.019,6.2,0.3,1.3480000000000008,0.0199248588451712,6311.0,0.671,0.042,2.6,0.2,9.484184633008976,3.5249682608646737,-0.1,0.09,F6 V,0.0546974999999999,0.0027579485745749,0.0739209216245384,0.085239704370648,15.895601372762616,18.329538269151847,29.186097267694283,8.267351443490082,0.739946131594805,0.0732814538438024,3,3,0,0,0,3,,-15.955439427229141,F,6.0, V,36.0,F6  V
248,HD 73267 b,HD 73267,b,2.229,0.1,0.261,0.004,13.0,,4.158,0.681,1.16,1321.53052,216.44115,0.91,0.03,3.419546041793603,2.6937014222279765,3.419546041793603,,,,-1,-1,-1,-1,nasa,50.4093,0.0729,0.93,0.12,8.9,0.03,7.062,0.023,43.0,,1.838,0.0378021163428715,5387.0,-0.106,0.053,8.14,3.505,12.57476854367659,5.50211772577444,0.03,0.02,K0 V,1.647231,0.0744359124079231,0.1065195008952505,,22.905443918254257,,27.93577369471276,,15.464126156766904,,3,3,0,0,0,3,,-15.239078068681188,K,0.0, V,10.0,K0  V
